CourierID,CusomerID,Weight(kgs),Source,Destination,Description,Price,Date,Status,slat,slong,dlat,dlong
7932,46,76,Trivandrum,Delhi,Oversized Items,2500,08-05-2007,1,8.5241,76.9366,28.7041,77.1025
7933,993,17,Nagapattinam,Mumbai,Hazardous materials,50,04-06-2020,0,10.7662,79.8422,19.076,72.8777
7934,978,14,Erankulam,Sivakasi,Medicines or Medical Equipments,50,29-06-2015,0,9.97,76.28,9.4524,77.8003
7935,360,43,Thanjavur,Chennai,Valuables,100,17-02-2014,1,10.7864,79.1378,13.0827,80.2707
7936,250,26,Tuticorin,Ahmedabad,Parcels,50,05-04-2005,0,8.7642,78.1348,23.0225,72.5714
7937,457,9,Palakad,Surat,Personal Belongings,50,09-06-2014,1,10.7867,76.6548,21.1702,72.8311
7938,442,68,Telangana,Kanyakumari,Fragile Items,1500,16-03-2010,1,18.1124,79.0193,8.0883,77.5385
7939,279,67,Bangalore,Chennai,Fragile Items,1500,18-10-2020,0,12.9716,77.5946,13.0827,80.2707
7940,7,71,Gujarat,Tuticorin,Oversized Items,2500,10-11-2018,1,22.2587,71.1924,8.7642,78.1348
7941,474,16,Pune,Palakad,Hazardous materials,50,16-10-2006,0,18.5204,73.8567,10.7867,76.6548
7942,520,44,Ahmedabad,Kolkata,Valuables,100,29-04-2007,0,23.0225,72.5714,22.5726,88.3639
7943,807,49,Surat,Kanpur,Valuables,100,28-01-2010,1,21.1702,72.8311,26.4499,80.3319
7944,563,65,Kanyakumari,Visakhapatnam,Fragile Items,1500,24-12-2012,1,8.0883,77.5385,17.6868,83.2185
7945,290,50,Coonoor,Bhopal,Valuables,100,26-07-2019,0,11.353,76.7952,23.2599,77.4126
7946,707,90,Bhubaneshwar,Chennai,Oversized Items,2500,01-01-2013,1,20.2961,85.8245,13.0827,80.2707
7947,958,20,Chandigarh,Vijayawada,Hazardous materials,50,09-05-2006,1,30.7333,76.7794,16.5062,80.648
7948,178,91,Coimbatore,Trivandrum,Oversized Items,2500,12-03-2017,1,11.0168,76.9558,8.5241,76.9366
7949,390,33,Delhi,Nagapattinam,Valuables,100,07-06-2007,0,28.7041,77.1025,10.7662,79.8422
7950,592,79,Mumbai,Erankulam,Oversized Items,2500,05-04-2017,1,19.076,72.8777,9.97,76.28
7951,786,76,Sivakasi,Thanjavur,Oversized Items,2500,24-01-2020,0,9.4524,77.8003,10.7864,79.1378
7952,244,65,Kochi,Tuticorin,Fragile Items,1500,12-11-2009,1,9.9312,76.2673,8.7642,78.1348
7953,651,1,Ooty,Palakad,Perishable goods,50,01-07-2012,1,11.4064,76.6932,10.7867,76.6548
7954,193,27,Palakad,Telangana,Parcels,50,11-11-2015,0,10.7867,76.6548,18.1124,79.0193
7955,524,70,Telangana,Vijayawada,Fragile Items,1500,30-04-2008,1,18.1124,79.0193,16.5062,80.648
7956,687,59,Bangalore,Coimbatore,Fragile Items,1500,25-06-2018,1,12.9716,77.5946,11.0168,76.9558
7957,747,42,Gujarat,Delhi,Valuables,100,02-07-2006,0,22.2587,71.1924,28.7041,77.1025
7958,174,96,Pune,Mumbai,Oversized Items,2500,25-11-2020,1,18.5204,73.8567,19.076,72.8777
7959,318,83,Trichy,Sivakasi,Oversized Items,2500,11-07-2014,0,10.7905,78.7047,9.4524,77.8003
7960,628,37,Surat,Kochi,Valuables,100,29-11-2005,0,21.1702,72.8311,9.9312,76.2673
7961,243,29,Dindigul,Ooty,Parcels,50,08-08-2017,0,10.3689,77.9803,11.4064,76.6932
7962,654,48,Kolkata,Palakad,Valuables,100,10-02-2016,0,22.5726,88.3639,10.7867,76.6548
7963,918,33,Kanpur,Palakad,Valuables,100,06-08-2021,0,26.4499,80.3319,10.7867,76.6548
7964,234,79,Visakhapatnam,Telangana,Oversized Items,2500,01-08-2007,1,17.6868,83.2185,18.1124,79.0193
7965,817,39,Bhopal,Bangalore,Valuables,100,09-09-2005,1,23.2599,77.4126,12.9716,77.5946
7966,225,95,Patna,Gujarat,Oversized Items,2500,27-05-2022,0,25.5941,85.1376,22.2587,71.1924
7967,836,54,Madurai,Pune,Fragile Items,1500,28-06-2020,1,9.9252,78.1198,18.5204,73.8567
7968,619,14,Trichy,Ahmedabad,Medicines or Medical Equipments,50,21-10-2010,0,10.7905,78.7047,23.0225,72.5714
7969,779,22,Hydreabad,Surat,Parcels,50,30-06-2014,1,17.385,78.4867,21.1702,72.8311
7970,845,59,Chennai,Dindigul,Fragile Items,1500,08-12-2006,1,13.0827,80.2707,10.3689,77.9803
7971,887,90,Jodhpur,Kolkata,Oversized Items,2500,04-05-2012,1,26.2389,73.0243,22.5726,88.3639
7972,935,46,Kanyakumari,Kanpur,Valuables,100,20-09-2018,0,8.0883,77.5385,26.4499,80.3319
7973,15,1,Coonoor,Visakhapatnam,Perishable goods,50,23-11-2006,0,11.353,76.7952,17.6868,83.2185
7974,304,88,Bhubaneshwar,Bhopal,Oversized Items,2500,07-08-2007,0,20.2961,85.8245,23.2599,77.4126
7975,568,86,Chandigarh,Chennai,Oversized Items,2500,26-04-2017,1,30.7333,76.7794,13.0827,80.2707
7976,393,51,Salem,Coimbatore,Fragile Items,1500,26-08-2021,1,11.6643,78.146,11.0168,76.9558
7977,791,12,Kanyakumari,Delhi,Medicines or Medical Equipments,50,23-02-2012,1,8.0883,77.5385,28.7041,77.1025
7978,85,21,Coonoor,Mumbai,Parcels,50,29-08-2014,0,11.353,76.7952,19.076,72.8777
7979,240,56,Bhubaneshwar,Sivakasi,Fragile Items,1500,15-05-2014,0,20.2961,85.8245,9.4524,77.8003
7980,20,97,Chandigarh,Kochi,Oversized Items,2500,01-03-2017,1,30.7333,76.7794,9.9312,76.2673
7981,60,19,Jodhpur,Ooty,Hazardous materials,50,29-06-2006,0,26.2389,73.0243,11.4064,76.6932
7982,547,91,Vijayawada,Palakad,Oversized Items,2500,10-10-2009,0,16.5062,80.648,10.7867,76.6548
7983,880,74,Coimbatore,Telangana,Oversized Items,2500,21-02-2007,1,11.0168,76.9558,18.1124,79.0193
7984,459,35,Delhi,Vijayawada,Valuables,100,03-05-2018,1,28.7041,77.1025,16.5062,80.648
7985,446,20,Mumbai,Trivandrum,Hazardous materials,50,28-08-2006,1,19.076,72.8777,8.5241,76.9366
7986,874,69,Sivakasi,Nagapattinam,Fragile Items,1500,05-11-2008,1,9.4524,77.8003,10.7662,79.8422
7987,66,61,Kochi,Erankulam,Fragile Items,1500,17-06-2021,1,9.9312,76.2673,9.97,76.28
7988,690,45,Ooty,Thanjavur,Valuables,100,04-04-2009,1,11.4064,76.6932,10.7864,79.1378
7989,857,66,Palakad,Tuticorin,Fragile Items,1500,08-08-2015,1,10.7867,76.6548,8.7642,78.1348
7990,921,69,Telangana,Visakhapatnam,Fragile Items,1500,03-05-2008,1,18.1124,79.0193,17.6868,83.2185
7991,271,46,Bangalore,Bhopal,Valuables,100,25-02-2008,0,12.9716,77.5946,23.2599,77.4126
7992,955,27,Gujarat,Patna,Parcels,50,01-07-2009,0,22.2587,71.1924,25.5941,85.1376
7993,328,14,Pune,Madurai,Medicines or Medical Equipments,50,07-11-2021,1,18.5204,73.8567,9.9252,78.1198
7994,301,33,Ahmedabad,Trichy,Valuables,100,18-11-2006,1,23.0225,72.5714,10.7905,78.7047
7995,192,17,Surat,Hydreabad,Hazardous materials,50,30-05-2020,0,21.1702,72.8311,17.385,78.4867
7996,678,24,Dindigul,Delhi,Parcels,50,21-08-2011,0,10.3689,77.9803,28.7041,77.1025
7997,288,16,Kolkata,Mumbai,Hazardous materials,50,27-07-2018,0,22.5726,88.3639,19.076,72.8777
7998,530,67,Kanpur,Sivakasi,Fragile Items,1500,21-06-2013,1,26.4499,80.3319,9.4524,77.8003
7999,349,5,Visakhapatnam,Kochi,Perishable goods,50,18-10-2017,1,17.6868,83.2185,9.9312,76.2673
8000,921,19,Bhopal,Jodhpur,Hazardous materials,50,30-12-2018,1,23.2599,77.4126,26.2389,73.0243
8001,150,83,Chennai,Bangalore,Oversized Items,2500,30-11-2018,0,13.0827,80.2707,12.9716,77.5946
8002,29,94,Coimbatore,Telangana,Oversized Items,2500,06-05-2011,1,11.0168,76.9558,18.1124,79.0193
8003,404,65,Delhi,Palakad,Fragile Items,1500,09-08-2013,1,28.7041,77.1025,10.7867,76.6548
8004,106,84,Mumbai,Ooty,Oversized Items,2500,19-04-2020,1,19.076,72.8777,11.4064,76.6932
8005,414,63,Sivakasi,Bhopal,Fragile Items,1500,14-09-2022,1,9.4524,77.8003,23.2599,77.4126
8006,581,7,Kochi,Patna,Personal Belongings,50,24-07-2019,0,9.9312,76.2673,25.5941,85.1376
8007,115,41,Ooty,Madurai,Valuables,100,08-11-2009,1,11.4064,76.6932,9.9252,78.1198
8008,12,77,Palakad,Trichy,Oversized Items,2500,29-08-2006,1,10.7867,76.6548,10.7905,78.7047
8009,929,25,Telangana,Hydreabad,Parcels,50,08-07-2020,0,18.1124,79.0193,17.385,78.4867
8010,874,74,Bangalore,Guntur,Oversized Items,2500,13-03-2005,0,12.9716,77.5946,16.2915,80.4542
8011,142,92,Gujarat,Salem,Oversized Items,2500,02-08-2013,1,22.2587,71.1924,11.6643,78.146
8012,165,65,Pune,Chennai,Fragile Items,1500,01-07-2012,0,18.5204,73.8567,13.0827,80.2707
8013,995,40,Ahmedabad,Coonoor,Valuables,100,29-09-2012,0,23.0225,72.5714,11.353,76.7952
8014,897,99,Surat,Bhubaneshwar,Oversized Items,2500,09-10-2007,0,21.1702,72.8311,20.2961,85.8245
8015,42,15,Dindigul,Chandigarh,Medicines or Medical Equipments,50,24-02-2020,0,10.3689,77.9803,30.7333,76.7794
8016,650,1,Kolkata,Jodhpur,Perishable goods,50,25-03-2022,1,22.5726,88.3639,26.2389,73.0243
8017,35,91,Kanpur,Vijayawada,Oversized Items,2500,06-02-2007,1,26.4499,80.3319,16.5062,80.648
8018,163,36,Visakhapatnam,Telangana,Valuables,100,29-09-2008,0,17.6868,83.2185,18.1124,79.0193
8019,771,74,Bhopal,Bangalore,Oversized Items,2500,15-09-2012,0,23.2599,77.4126,12.9716,77.5946
8020,981,40,Patna,Gujarat,Valuables,100,15-11-2021,0,25.5941,85.1376,22.2587,71.1924
8021,643,15,Madurai,Pune,Medicines or Medical Equipments,50,07-02-2008,1,9.9252,78.1198,18.5204,73.8567
8022,174,65,Trichy,Ahmedabad,Fragile Items,1500,29-10-2021,0,10.7905,78.7047,23.0225,72.5714
8023,297,42,Hydreabad,Surat,Valuables,100,16-08-2020,0,17.385,78.4867,21.1702,72.8311
8024,350,77,Guntur,Kanyakumari,Oversized Items,2500,13-07-2018,1,16.2915,80.4542,8.0883,77.5385
8025,372,36,Salem,Coonoor,Valuables,100,13-02-2019,1,11.6643,78.146,11.353,76.7952
8026,705,95,Kanyakumari,Gujarat,Oversized Items,2500,29-05-2007,0,8.0883,77.5385,22.2587,71.1924
8027,444,87,Coonoor,Pune,Oversized Items,2500,23-04-2011,0,11.353,76.7952,18.5204,73.8567
8028,923,78,Bhubaneshwar,Ahmedabad,Oversized Items,2500,24-12-2014,1,20.2961,85.8245,23.0225,72.5714
8029,738,73,Chandigarh,Surat,Oversized Items,2500,29-04-2009,1,30.7333,76.7794,21.1702,72.8311
8030,623,97,Jodhpur,Chandigarh,Oversized Items,2500,30-04-2020,0,26.2389,73.0243,30.7333,76.7794
8031,677,8,Vijayawada,Coimbatore,Personal Belongings,50,15-02-2016,1,16.5062,80.648,11.0168,76.9558
8032,790,93,Trivandrum,Delhi,Oversized Items,2500,28-03-2020,0,8.5241,76.9366,28.7041,77.1025
8033,12,86,Nagapattinam,Mumbai,Oversized Items,2500,14-11-2009,0,10.7662,79.8422,19.076,72.8777
8034,221,69,Erankulam,Sivakasi,Fragile Items,1500,06-10-2014,1,9.97,76.28,9.4524,77.8003
8035,260,74,Thanjavur,Chennai,Oversized Items,2500,14-05-2017,1,10.7864,79.1378,13.0827,80.2707
8036,397,29,Tuticorin,Ahmedabad,Parcels,50,19-12-2012,1,8.7642,78.1348,23.0225,72.5714
8037,350,55,Palakad,Surat,Fragile Items,1500,29-05-2018,0,10.7867,76.6548,21.1702,72.8311
8038,690,72,Telangana,Kanyakumari,Oversized Items,2500,26-07-2017,1,18.1124,79.0193,8.0883,77.5385
8039,265,9,Bangalore,Chennai,Personal Belongings,50,24-04-2010,1,12.9716,77.5946,13.0827,80.2707
8040,304,72,Gujarat,Tuticorin,Oversized Items,2500,26-02-2014,1,22.2587,71.1924,8.7642,78.1348
8041,938,61,Pune,Palakad,Fragile Items,1500,19-11-2015,1,18.5204,73.8567,10.7867,76.6548
8042,799,10,Ahmedabad,Kolkata,Personal Belongings,50,24-07-2009,0,23.0225,72.5714,22.5726,88.3639
8043,783,18,Surat,Kanpur,Hazardous materials,50,18-04-2006,1,21.1702,72.8311,26.4499,80.3319
8044,308,89,Kanyakumari,Visakhapatnam,Oversized Items,2500,13-12-2011,0,8.0883,77.5385,17.6868,83.2185
8045,777,91,Coonoor,Bhopal,Oversized Items,2500,08-05-2016,1,11.353,76.7952,23.2599,77.4126
8046,580,43,Bhubaneshwar,Chennai,Valuables,100,13-08-2020,1,20.2961,85.8245,13.0827,80.2707
8047,882,23,Chandigarh,Vijayawada,Parcels,50,11-04-2010,0,30.7333,76.7794,16.5062,80.648
8048,216,72,Coimbatore,Trivandrum,Oversized Items,2500,06-10-2014,0,11.0168,76.9558,8.5241,76.9366
8049,992,69,Delhi,Nagapattinam,Fragile Items,1500,10-10-2006,0,28.7041,77.1025,10.7662,79.8422
8050,899,96,Mumbai,Erankulam,Oversized Items,2500,29-11-2005,0,19.076,72.8777,9.97,76.28
8051,543,93,Sivakasi,Thanjavur,Oversized Items,2500,03-04-2011,1,9.4524,77.8003,10.7864,79.1378
8052,306,40,Kochi,Tuticorin,Valuables,100,28-09-2021,1,9.9312,76.2673,8.7642,78.1348
8053,831,77,Ooty,Palakad,Oversized Items,2500,19-06-2020,1,11.4064,76.6932,10.7867,76.6548
8054,120,54,Palakad,Telangana,Fragile Items,1500,24-11-2011,0,10.7867,76.6548,18.1124,79.0193
8055,618,89,Telangana,Vijayawada,Oversized Items,2500,29-10-2018,0,18.1124,79.0193,16.5062,80.648
8056,399,59,Bangalore,Coimbatore,Fragile Items,1500,31-10-2016,1,12.9716,77.5946,11.0168,76.9558
8057,942,19,Gujarat,Delhi,Hazardous materials,50,31-08-2007,0,22.2587,71.1924,28.7041,77.1025
8058,371,36,Pune,Mumbai,Valuables,100,29-04-2018,1,18.5204,73.8567,19.076,72.8777
8059,528,84,Trichy,Sivakasi,Oversized Items,2500,10-08-2019,0,10.7905,78.7047,9.4524,77.8003
8060,488,32,Surat,Kochi,Valuables,100,09-09-2012,0,21.1702,72.8311,9.9312,76.2673
8061,303,76,Dindigul,Ooty,Oversized Items,2500,21-09-2018,1,10.3689,77.9803,11.4064,76.6932
8062,524,68,Kolkata,Palakad,Fragile Items,1500,29-01-2020,1,22.5726,88.3639,10.7867,76.6548
8063,367,71,Kanpur,Palakad,Oversized Items,2500,07-02-2016,1,26.4499,80.3319,10.7867,76.6548
8064,776,28,Visakhapatnam,Telangana,Parcels,50,07-12-2013,0,17.6868,83.2185,18.1124,79.0193
8065,530,74,Bhopal,Bangalore,Oversized Items,2500,06-04-2014,1,23.2599,77.4126,12.9716,77.5946
8066,569,72,Patna,Gujarat,Oversized Items,2500,29-01-2022,0,25.5941,85.1376,22.2587,71.1924
8067,141,29,Madurai,Pune,Parcels,50,02-10-2013,1,9.9252,78.1198,18.5204,73.8567
8068,293,90,Trichy,Ahmedabad,Oversized Items,2500,21-01-2006,0,10.7905,78.7047,23.0225,72.5714
8069,754,62,Hydreabad,Surat,Fragile Items,1500,12-11-2019,0,17.385,78.4867,21.1702,72.8311
8070,854,41,Chennai,Dindigul,Valuables,100,26-06-2015,0,13.0827,80.2707,10.3689,77.9803
8071,16,52,Jodhpur,Kolkata,Fragile Items,1500,30-03-2020,0,26.2389,73.0243,22.5726,88.3639
8072,363,40,Kanyakumari,Kanpur,Valuables,100,26-09-2016,0,8.0883,77.5385,26.4499,80.3319
8073,358,73,Coonoor,Visakhapatnam,Oversized Items,2500,09-03-2005,1,11.353,76.7952,17.6868,83.2185
8074,383,43,Bhubaneshwar,Bhopal,Valuables,100,15-08-2021,1,20.2961,85.8245,23.2599,77.4126
8075,97,25,Chandigarh,Chennai,Parcels,50,06-01-2021,0,30.7333,76.7794,13.0827,80.2707
8076,125,87,Salem,Coimbatore,Oversized Items,2500,07-08-2015,1,11.6643,78.146,11.0168,76.9558
8077,728,87,Kanyakumari,Delhi,Oversized Items,2500,22-07-2022,0,8.0883,77.5385,28.7041,77.1025
8078,231,6,Coonoor,Mumbai,Personal Belongings,50,23-02-2010,0,11.353,76.7952,19.076,72.8777
8079,742,17,Bhubaneshwar,Sivakasi,Hazardous materials,50,09-08-2007,1,20.2961,85.8245,9.4524,77.8003
8080,311,45,Chandigarh,Kochi,Valuables,100,30-06-2019,0,30.7333,76.7794,9.9312,76.2673
8081,297,9,Jodhpur,Ooty,Personal Belongings,50,27-12-2007,1,26.2389,73.0243,11.4064,76.6932
8082,531,85,Vijayawada,Palakad,Oversized Items,2500,27-06-2007,1,16.5062,80.648,10.7867,76.6548
8083,85,34,Coimbatore,Telangana,Valuables,100,23-05-2017,0,11.0168,76.9558,18.1124,79.0193
8084,665,17,Delhi,Vijayawada,Hazardous materials,50,24-02-2013,1,28.7041,77.1025,16.5062,80.648
8085,155,58,Mumbai,Trivandrum,Fragile Items,1500,29-11-2022,1,19.076,72.8777,8.5241,76.9366
8086,761,12,Sivakasi,Nagapattinam,Medicines or Medical Equipments,50,29-09-2017,0,9.4524,77.8003,10.7662,79.8422
8087,640,75,Kochi,Erankulam,Oversized Items,2500,05-02-2022,0,9.9312,76.2673,9.97,76.28
8088,311,21,Ooty,Thanjavur,Parcels,50,12-09-2007,1,11.4064,76.6932,10.7864,79.1378
8089,220,2,Palakad,Tuticorin,Perishable goods,50,29-03-2017,0,10.7867,76.6548,8.7642,78.1348
8090,193,47,Telangana,Visakhapatnam,Valuables,100,10-04-2009,1,18.1124,79.0193,17.6868,83.2185
8091,718,24,Bangalore,Bhopal,Parcels,50,18-04-2010,1,12.9716,77.5946,23.2599,77.4126
8092,402,60,Gujarat,Patna,Fragile Items,1500,03-11-2010,0,22.2587,71.1924,25.5941,85.1376
8093,446,20,Pune,Madurai,Hazardous materials,50,18-03-2015,1,18.5204,73.8567,9.9252,78.1198
8094,586,39,Ahmedabad,Trichy,Valuables,100,20-10-2014,1,23.0225,72.5714,10.7905,78.7047
8095,560,34,Surat,Hydreabad,Valuables,100,18-12-2009,1,21.1702,72.8311,17.385,78.4867
8096,855,28,Dindigul,Delhi,Parcels,50,31-12-2022,0,10.3689,77.9803,28.7041,77.1025
8097,104,15,Kolkata,Mumbai,Medicines or Medical Equipments,50,29-12-2016,0,22.5726,88.3639,19.076,72.8777
8098,611,28,Kanpur,Sivakasi,Parcels,50,08-11-2011,1,26.4499,80.3319,9.4524,77.8003
8099,408,68,Visakhapatnam,Kochi,Fragile Items,1500,29-04-2012,1,17.6868,83.2185,9.9312,76.2673
8100,74,53,Bhopal,Jodhpur,Fragile Items,1500,06-09-2009,1,23.2599,77.4126,26.2389,73.0243
8101,177,79,Chennai,Bangalore,Oversized Items,2500,03-06-2021,0,13.0827,80.2707,12.9716,77.5946
8102,934,84,Coimbatore,Telangana,Oversized Items,2500,17-09-2008,0,11.0168,76.9558,18.1124,79.0193
8103,149,71,Delhi,Palakad,Oversized Items,2500,31-10-2015,1,28.7041,77.1025,10.7867,76.6548
8104,302,21,Mumbai,Ooty,Parcels,50,19-04-2013,1,19.076,72.8777,11.4064,76.6932
8105,722,23,Sivakasi,Bhopal,Parcels,50,14-10-2011,0,9.4524,77.8003,23.2599,77.4126
8106,22,75,Kochi,Patna,Oversized Items,2500,15-10-2015,1,9.9312,76.2673,25.5941,85.1376
8107,257,53,Ooty,Madurai,Fragile Items,1500,05-07-2006,1,11.4064,76.6932,9.9252,78.1198
8108,663,15,Palakad,Trichy,Medicines or Medical Equipments,50,29-01-2013,0,10.7867,76.6548,10.7905,78.7047
8109,927,84,Telangana,Hydreabad,Oversized Items,2500,11-05-2016,0,18.1124,79.0193,17.385,78.4867
8110,785,32,Bangalore,Guntur,Valuables,100,11-05-2018,1,12.9716,77.5946,16.2915,80.4542
8111,356,94,Gujarat,Salem,Oversized Items,2500,29-04-2010,1,22.2587,71.1924,11.6643,78.146
8112,305,85,Pune,Chennai,Oversized Items,2500,22-05-2018,1,18.5204,73.8567,13.0827,80.2707
8113,995,40,Ahmedabad,Coonoor,Valuables,100,18-01-2008,1,23.0225,72.5714,11.353,76.7952
8114,255,7,Surat,Bhubaneshwar,Personal Belongings,50,02-05-2019,0,21.1702,72.8311,20.2961,85.8245
8115,251,71,Dindigul,Chandigarh,Oversized Items,2500,29-08-2019,0,10.3689,77.9803,30.7333,76.7794
8116,597,12,Kolkata,Jodhpur,Medicines or Medical Equipments,50,07-07-2008,0,22.5726,88.3639,26.2389,73.0243
8117,724,97,Kanpur,Vijayawada,Oversized Items,2500,29-11-2012,0,26.4499,80.3319,16.5062,80.648
8118,170,18,Visakhapatnam,Telangana,Hazardous materials,50,14-11-2019,0,17.6868,83.2185,18.1124,79.0193
8119,289,52,Bhopal,Bangalore,Fragile Items,1500,24-10-2014,0,23.2599,77.4126,12.9716,77.5946
8120,407,74,Patna,Gujarat,Oversized Items,2500,22-03-2010,1,25.5941,85.1376,22.2587,71.1924
8121,867,48,Madurai,Pune,Valuables,100,29-01-2012,0,9.9252,78.1198,18.5204,73.8567
8122,145,48,Trichy,Ahmedabad,Valuables,100,25-05-2011,1,10.7905,78.7047,23.0225,72.5714
8123,65,79,Hydreabad,Surat,Oversized Items,2500,15-03-2022,0,17.385,78.4867,21.1702,72.8311
8124,690,55,Guntur,Kanyakumari,Fragile Items,1500,08-05-2007,0,16.2915,80.4542,8.0883,77.5385
8125,402,26,Salem,Coonoor,Parcels,50,29-03-2021,1,11.6643,78.146,11.353,76.7952
8126,370,5,Kanyakumari,Gujarat,Perishable goods,50,13-09-2011,0,8.0883,77.5385,22.2587,71.1924
8127,234,95,Coonoor,Pune,Oversized Items,2500,01-02-2021,1,11.353,76.7952,18.5204,73.8567
8128,826,2,Bhubaneshwar,Ahmedabad,Perishable goods,50,08-08-2021,1,20.2961,85.8245,23.0225,72.5714
8129,793,8,Chandigarh,Surat,Personal Belongings,50,12-12-2014,0,30.7333,76.7794,21.1702,72.8311
8130,608,82,Jodhpur,Chandigarh,Oversized Items,2500,13-04-2006,1,26.2389,73.0243,30.7333,76.7794
8131,528,85,Vijayawada,Coimbatore,Oversized Items,2500,05-01-2009,0,16.5062,80.648,11.0168,76.9558
8132,810,13,Trivandrum,Delhi,Medicines or Medical Equipments,50,29-11-2016,0,8.5241,76.9366,28.7041,77.1025
8133,497,37,Nagapattinam,Mumbai,Valuables,100,12-11-2013,1,10.7662,79.8422,19.076,72.8777
8134,449,70,Erankulam,Sivakasi,Fragile Items,1500,07-04-2020,0,9.97,76.28,9.4524,77.8003
8135,923,50,Thanjavur,Chennai,Valuables,100,20-10-2008,1,10.7864,79.1378,13.0827,80.2707
8136,334,86,Tuticorin,Ahmedabad,Oversized Items,2500,29-12-2021,0,8.7642,78.1348,23.0225,72.5714
8137,149,91,Palakad,Surat,Oversized Items,2500,01-10-2018,1,10.7867,76.6548,21.1702,72.8311
8138,221,6,Telangana,Kanyakumari,Personal Belongings,50,29-03-2006,0,18.1124,79.0193,8.0883,77.5385
8139,217,90,Bangalore,Chennai,Oversized Items,2500,20-07-2013,0,12.9716,77.5946,13.0827,80.2707
8140,728,60,Gujarat,Tuticorin,Fragile Items,1500,30-10-2022,0,22.2587,71.1924,8.7642,78.1348
8141,441,19,Pune,Palakad,Hazardous materials,50,29-03-2006,1,18.5204,73.8567,10.7867,76.6548
8142,193,25,Ahmedabad,Kolkata,Parcels,50,15-06-2021,0,23.0225,72.5714,22.5726,88.3639
8143,356,99,Surat,Kanpur,Oversized Items,2500,27-10-2015,0,21.1702,72.8311,26.4499,80.3319
8144,113,27,Kanyakumari,Visakhapatnam,Parcels,50,19-12-2014,1,8.0883,77.5385,17.6868,83.2185
8145,30,56,Coonoor,Bhopal,Fragile Items,1500,04-11-2021,1,11.353,76.7952,23.2599,77.4126
8146,575,91,Bhubaneshwar,Chennai,Oversized Items,2500,29-11-2018,1,20.2961,85.8245,13.0827,80.2707
8147,687,70,Chandigarh,Vijayawada,Fragile Items,1500,16-10-2010,1,30.7333,76.7794,16.5062,80.648
8148,91,42,Coimbatore,Trivandrum,Valuables,100,15-05-2006,1,11.0168,76.9558,8.5241,76.9366
8149,31,74,Delhi,Nagapattinam,Oversized Items,2500,29-04-2012,1,28.7041,77.1025,10.7662,79.8422
8150,800,87,Mumbai,Erankulam,Oversized Items,2500,03-04-2013,1,19.076,72.8777,9.97,76.28
8151,53,78,Sivakasi,Thanjavur,Oversized Items,2500,03-02-2005,0,9.4524,77.8003,10.7864,79.1378
8152,621,91,Kochi,Tuticorin,Oversized Items,2500,27-08-2011,1,9.9312,76.2673,8.7642,78.1348
8153,92,16,Ooty,Palakad,Hazardous materials,50,03-11-2014,1,11.4064,76.6932,10.7867,76.6548
8154,927,13,Palakad,Telangana,Medicines or Medical Equipments,50,14-03-2021,0,10.7867,76.6548,18.1124,79.0193
8155,897,16,Telangana,Vijayawada,Hazardous materials,50,29-04-2022,0,18.1124,79.0193,16.5062,80.648
8156,699,43,Bangalore,Coimbatore,Valuables,100,29-09-2019,1,12.9716,77.5946,11.0168,76.9558
8157,613,70,Gujarat,Delhi,Fragile Items,1500,15-11-2012,1,22.2587,71.1924,28.7041,77.1025
8158,771,53,Pune,Mumbai,Fragile Items,1500,11-05-2005,0,18.5204,73.8567,19.076,72.8777
8159,965,78,Trichy,Sivakasi,Oversized Items,2500,29-05-2006,1,10.7905,78.7047,9.4524,77.8003
8160,832,56,Surat,Kochi,Fragile Items,1500,12-07-2014,0,21.1702,72.8311,9.9312,76.2673
8161,17,77,Dindigul,Ooty,Oversized Items,2500,09-07-2018,1,10.3689,77.9803,11.4064,76.6932
8162,428,46,Kolkata,Palakad,Valuables,100,20-04-2013,1,22.5726,88.3639,10.7867,76.6548
8163,790,90,Kanpur,Palakad,Oversized Items,2500,01-03-2005,1,26.4499,80.3319,10.7867,76.6548
8164,399,52,Visakhapatnam,Telangana,Fragile Items,1500,02-02-2008,0,17.6868,83.2185,18.1124,79.0193
8165,832,78,Bhopal,Bangalore,Oversized Items,2500,17-10-2020,1,23.2599,77.4126,12.9716,77.5946
8166,313,33,Patna,Gujarat,Valuables,100,25-05-2009,0,25.5941,85.1376,22.2587,71.1924
8167,979,87,Madurai,Pune,Oversized Items,2500,22-08-2019,1,9.9252,78.1198,18.5204,73.8567
8168,23,63,Trichy,Ahmedabad,Fragile Items,1500,26-02-2014,0,10.7905,78.7047,23.0225,72.5714
8169,408,62,Hydreabad,Surat,Fragile Items,1500,03-03-2005,0,17.385,78.4867,21.1702,72.8311
8170,808,57,Chennai,Dindigul,Fragile Items,1500,11-09-2012,0,13.0827,80.2707,10.3689,77.9803
8171,857,83,Jodhpur,Kolkata,Oversized Items,2500,16-02-2016,0,26.2389,73.0243,22.5726,88.3639
8172,674,67,Kanyakumari,Kanpur,Fragile Items,1500,17-11-2015,0,8.0883,77.5385,26.4499,80.3319
8173,327,73,Coonoor,Visakhapatnam,Oversized Items,2500,06-01-2017,0,11.353,76.7952,17.6868,83.2185
8174,624,84,Bhubaneshwar,Bhopal,Oversized Items,2500,30-05-2020,0,20.2961,85.8245,23.2599,77.4126
